fecha,hora,precio_spot_despacho,generadora_despacho,precio_spot_posdespacho,generadora_posdespacho,precio_carbon,precio_bunker,precio_referencia_ite,precio_demanda_ite,tipo_cambio
2024-05-01,00:00:00,130.93891503920923,ARIZONA,123.834528004095,SAN ISIDRO,0,0,0,0,0
2024-05-01,01:00:00,132.12242344451957,CHIXOY,96.379110973961,SAN JOSE,0,0,0,0,0
2024-05-01,02:00:00,134.89734601386883,LAS PALMAS 2,106.4895454,LA LIBERTAD,0,0,0,0,0
2024-05-01,03:00:00,123.83452800409562,SAN ISIDRO,106.4895454,LA LIBERTAD,0,0,0,0,0
2024-05-01,04:00:00,130.93891503920923,ARIZONA,106.4895454,LA LIBERTAD,0,0,0,0,0
2024-05-01,05:00:00,134.89734601386883,LAS PALMAS 2,106.4895454,LA LIBERTAD,0,0,0,0,0
2024-05-01,06:00:00,142.70302087014304,GENOR,105.09727648,LA LIBERTAD,0,0,0,0,0
2024-05-01,07:00:00,142.70302087014304,GENOR,135.04171428,LAS PALMAS 5,0,0,0,0,0
2024-05-01,08:00:00,142.70302087014304,GENOR,134.30518731,CHIXOY,0,0,0,0,0
2024-05-01,09:00:00,142.70302087014304,GENOR,134.30518731,CHIXOY,0,0,0,0,0
2024-05-01,10:00:00,142.70302087014304,GENOR,134.30518731,CHIXOY,0,0,0,0,0
2024-05-01,11:00:00,142.70302087014304,GENOR,134.30518731,CHIXOY,0,0,0,0,0
2024-05-01,12:00:00,142.70302087014304,GENOR,135.04171428,LAS PALMAS 3,0,0,0,0,0
2024-05-01,13:00:00,142.70302087014304,GENOR,134.30518731,CHIXOY,0,0,0,0,0
2024-05-01,14:00:00,142.70302087014304,GENOR,148.63267906,"TÉRMICA, 2",0,0,0,0,0
2024-05-01,15:00:00,148.63267905616004,"TÉRMICA B3,B4",154.97968091,"TÉRMICA, 1",0,0,0,0,0
2024-05-01,16:00:00,142.70302087014304,GENOR,154.97968091,"TÉRMICA, 1",0,0,0,0,0
2024-05-01,17:00:00,142.70302087014304,GENOR,135.04171428,LAS PALMAS 5,0,0,0,0,0
2024-05-01,18:00:00,96.7373689448376,SAN JOSE,172.56686068,TEXTILES DEL LAGO 3,0,0,0,0,0
2024-05-01,19:00:00,96.7373689448376,SAN JOSE,226.58235817,TAMPA 2,0,0,0,0,0
2024-05-01,20:00:00,96.7373689448376,SAN JOSE,226.58235817,TAMPA 2,0,0,0,0,0
2024-05-01,21:00:00,96.7373689448376,SAN JOSE,226.58235817,TAMPA 2,0,0,0,0,0
2024-05-01,22:00:00,140.94759654339114,GENOR,150.76575626,"TÉRMICA, 2",0,0,0,0,0
2024-05-01,23:00:00,123.83452800409562,SAN ISIDRO,150.76575626,"TÉRMICA, 2",0,0,0,0,0
2024-05-02,00:00:00,140.35008759835395,GENOR,124.320730411184,SAN ISIDRO,0,0,0,0,0
2024-05-02,01:00:00,132.56867169318838,CHIXOY,106.39030777,LA LIBERTAD,0,0,0,0,0
2024-05-02,02:00:00,132.56867169318838,CHIXOY,106.39030777,LA LIBERTAD,0,0,0,0,0
2024-05-02,03:00:00,132.56867169318838,CHIXOY,106.39030777,LA LIBERTAD,0,0,0,0,0
2024-05-02,04:00:00,134.92551906882673,LAS PALMAS 2,96.4015352792154,SAN JOSE,0,0,0,0,0
2024-05-02,05:00:00,132.56867169318838,CHIXOY,132.56867169,CHIXOY,0,0,0,0,0
2024-05-02,06:00:00,96.50238748500098,SAN JOSE,175.0414858,TEXTILES DEL LAGO 2,0,0,0,0,0
2024-05-02,07:00:00,96.50238748500098,SAN JOSE,259.07000021,MAGDALENA BLOQUE 1,0,0,0,0,0
2024-05-02,08:00:00,96.50238748500098,SAN JOSE,364.32644661,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,09:00:00,96.50238748500098,SAN JOSE,364.32644661,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,10:00:00,96.50238748500098,SAN JOSE,364.32644661,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,11:00:00,96.50238748500098,SAN JOSE,364.32644661,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,12:00:00,96.50238748500098,SAN JOSE,379.9732483,TULULA BLOQUE 1,0,0,0,0,0
2024-05-02,13:00:00,96.50238748500098,SAN JOSE,379.9732483,TULULA BLOQUE 1,0,0,0,0,0
2024-05-02,14:00:00,96.50238748500098,SAN JOSE,364.32644661,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,15:00:00,96.50238748500098,SAN JOSE,364.32644661,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,16:00:00,96.50238748500098,SAN JOSE,364.32644661,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,17:00:00,96.50238748500098,SAN JOSE,364.32644661,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,18:00:00,96.83768560922849,SAN JOSE,361.60546888,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,19:00:00,96.83768560922849,SAN JOSE,361.60546888,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,20:00:00,96.83768560922849,SAN JOSE,361.60546888,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,21:00:00,96.83768560922849,SAN JOSE,361.60546888,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,22:00:00,140.35008759835395,GENOR,368.24737633,TULULA BLOQUE 4,0,0,0,0,0
2024-05-02,23:00:00,96.40153527921547,SAN JOSE,368.24737633,TULULA BLOQUE 4,0,0,0,0,0
2024-05-03,00:00:00,176.18991032307179,"TDL U3, U4, U9",368.99686689,TULULA BLOQUE 4,0,0,0,0,0
2024-05-03,01:00:00,176.18991032307179,"TDL U3, U4, U9",368.99686689,TULULA BLOQUE 4,0,0,0,0,0
2024-05-03,02:00:00,176.18991032307179,"TDL U3, U4, U9",368.99686689,TULULA BLOQUE 4,0,0,0,0,0
