fecha,hora,precio_spot_despacho,generadora_despacho,precio_spot_posdespacho,generadora_posdespacho,precio_carbon,precio_bunker,precio_referencia_ite,precio_demanda_ite,tipo_cambio
2022-02-01,00:00:00,69.94652702373911,SAN JOSE,95.8008295169575,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-01,01:00:00,69.94652702373911,SAN JOSE,95.8008295169575,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-01,02:00:00,69.94652702373911,SAN JOSE,95.8008295169575,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-01,03:00:00,69.94652702373911,SAN JOSE,95.8008295169575,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-01,04:00:00,69.94652702373911,SAN JOSE,95.8008295169575,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-01,05:00:00,89.85027913035894,CHIXOY,95.8008295169575,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-01,06:00:00,91.904521795264,CHIXOY,96.4814233768149,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-01,07:00:00,91.904521795264,CHIXOY,96.4814233768149,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-01,08:00:00,96.4814233768149,JAGUAR ENERGY U1,96.4814233768149,JAGUAR ENERGY U2,0,0,0,0,0
2022-02-01,09:00:00,96.4814233768149,JAGUAR ENERGY U1,96.4814233768149,JAGUAR ENERGY U2,0,0,0,0,0
2022-02-01,10:00:00,91.904521795264,CHIXOY,96.4814233768149,JAGUAR ENERGY U2,0,0,0,0,0
2022-02-01,11:00:00,91.904521795264,CHIXOY,96.4814233768149,JAGUAR ENERGY U2,0,0,0,0,0
2022-02-01,12:00:00,91.904521795264,CHIXOY,96.4814233768149,JAGUAR ENERGY U2,0,0,0,0,0
2022-02-01,13:00:00,91.904521795264,CHIXOY,96.4814233768149,JAGUAR ENERGY U2,0,0,0,0,0
2022-02-01,14:00:00,91.904521795264,CHIXOY,96.4814233768149,JAGUAR ENERGY U2,0,0,0,0,0
2022-02-01,15:00:00,91.904521795264,CHIXOY,96.4814233768149,JAGUAR ENERGY U2,0,0,0,0,0
2022-02-01,16:00:00,96.4814233768149,JAGUAR ENERGY U1,96.4814233768149,JAGUAR ENERGY U2,0,0,0,0,0
2022-02-01,17:00:00,96.4814233768149,JAGUAR ENERGY U1,96.4814233768149,JAGUAR ENERGY U2,0,0,0,0,0
2022-02-01,18:00:00,127.8969984362012,"TÉRMICA B3,B4",121.59179731,GENOR,0,0,0,0,0
2022-02-01,19:00:00,127.8969984362012,"TÉRMICA B3,B4",121.59179731,GENOR,0,0,0,0,0
2022-02-01,20:00:00,121.59179731005567,GENOR,121.59179731,GENOR,0,0,0,0,0
2022-02-01,21:00:00,96.71867079086388,LA LIBERTAD,121.59179731,GENOR,0,0,0,0,0
2022-02-01,22:00:00,83.21413978325452,MAGDALENA BLOQUE 6,95.8008295169575,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-01,23:00:00,69.94652702373911,SAN JOSE,95.8008295169575,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-02,00:00:00,70.00757498422303,SAN JOSE,95.8913931447963,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-02,01:00:00,70.00757498422303,SAN JOSE,95.8913931447963,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-02,02:00:00,70.00757498422303,SAN JOSE,95.8913931447963,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-02,03:00:00,70.00757498422303,SAN JOSE,95.8913931447963,JAGUAR ENERGY U1,0,0,0,0,0
2022-02-02,04:00:00,70.00757498422303,SAN JOSE,95.8913931447963,JAGUAR ENERGY U1,0,0,0,0,0
