fecha,hora,precio_spot_despacho,generadora_despacho,precio_spot_posdespacho,generadora_posdespacho,precio_carbon,precio_bunker,precio_referencia_ite,precio_demanda_ite,tipo_cambio
2026-01-01,00:00:00,12.407756169026722,RENACE,15.97093472,SANTA MARIA,0,0,0,0,0
2026-01-01,01:00:00,12.407756169026722,RENACE,51.06780645,TRINIDAD BLOQUE 5,0,0,0,0,0
2026-01-01,02:00:00,11.821319326893327,EL RECREO 2,12.6279181,PANTALEON BLOQUE 1,0,0,0,0,0
2026-01-01,03:00:00,10.038498245887993,EL RECREO,1.00030137,ORTITLAN,0,0,0,0,0
2026-01-01,04:00:00,9.674421400511708,RENACE III,1.00030137,ORTITLAN,0,0,0,0,0
2026-01-01,05:00:00,10.13036817986526,PALO VIEJO,10.85263114,PANTALEON BLOQUE 3,0,0,0,0,0
2026-01-01,06:00:00,9.711932650068958,RENACE III,10.91744904,PANTALEON BLOQUE 3,0,0,0,0,0
2026-01-01,07:00:00,11.973303203625207,EL RECREO 2,1.73298975,YOLANDA,0,0,0,0,0
2026-01-01,08:00:00,11.973303203625207,EL RECREO 2,1.73298975,YOLANDA,0,0,0,0,0
2026-01-01,09:00:00,12.460136307428153,RENACE,0.37679792,OXEC II,0,0,0,0,0
2026-01-01,10:00:00,12.460136307428153,RENACE,0.37679792,OXEC II,0,0,0,0,0
2026-01-01,11:00:00,12.460136307428153,RENACE,0.37679792,OXEC II,0,0,0,0,0
2026-01-01,12:00:00,12.460136307428153,RENACE,0.37679792,OXEC II,0,0,0,0,0
2026-01-01,13:00:00,12.460136307428153,RENACE,0.37679792,OXEC II,0,0,0,0,0
2026-01-01,14:00:00,12.460136307428153,RENACE,0.37679792,OXEC II,0,0,0,0,0
2026-01-01,15:00:00,12.460136307428153,RENACE,1.73298975,YOLANDA,0,0,0,0,0
2026-01-01,16:00:00,11.160561259638067,RENACE IV,9.89906262,SANTA ANA BLOQUE 2,0,0,0,0,0
