fecha,hora,precio_spot_despacho,generadora_despacho,precio_spot_posdespacho,generadora_posdespacho,precio_carbon,precio_bunker,precio_referencia_ite,precio_demanda_ite,tipo_cambio
2021-12-01,00:00:00,61.796022747982896,CHIXOY,63.58159475,TRINIDAD BLOQUE 5,0,0,0,0,0
2021-12-01,01:00:00,61.796022747982896,CHIXOY,73.135071711861,SAN JOSE,0,0,0,0,0
2021-12-01,02:00:00,61.796022747982896,CHIXOY,73.135071711861,SAN JOSE,0,0,0,0,0
2021-12-01,03:00:00,61.796022747982896,CHIXOY,73.135071711861,SAN JOSE,0,0,0,0,0
2021-12-01,04:00:00,63.58159475039898,TRINIDAD BLOQUE 5,73.135071711861,SAN JOSE,0,0,0,0,0
2021-12-01,05:00:00,63.58159475039898,TRINIDAD BLOQUE 5,73.135071711861,SAN JOSE,0,0,0,0,0
2021-12-01,06:00:00,62.34089345992475,CHIXOY,73.1764369129165,SAN JOSE,0,0,0,0,0
2021-12-01,07:00:00,64.3136205943927,TRINIDAD BLOQUE 5,67.3395254882926,SAN JOSE,0,0,0,0,0
2021-12-01,08:00:00,67.33952548829262,SAN JOSE,67.3395254882926,SAN JOSE,0,0,0,0,0
2021-12-01,09:00:00,67.33952548829262,SAN JOSE,67.3395254882926,SAN JOSE,0,0,0,0,0
2021-12-01,10:00:00,67.33952548829262,SAN JOSE,67.3395254882926,SAN JOSE,0,0,0,0,0
2021-12-01,11:00:00,67.33952548829262,SAN JOSE,67.3395254882926,SAN JOSE,0,0,0,0,0
2021-12-01,12:00:00,67.33952548829262,SAN JOSE,67.3395254882926,SAN JOSE,0,0,0,0,0
2021-12-01,13:00:00,67.33952548829262,SAN JOSE,67.3395254882926,SAN JOSE,0,0,0,0,0
2021-12-01,14:00:00,62.34089345992475,CHIXOY,86.8088940253731,JAGUAR ENERGY U1,0,0,0,0,0
2021-12-01,15:00:00,62.34089345992475,CHIXOY,81.2748525572771,JAGUAR ENERGY U1,0,0,0,0,0
2021-12-01,16:00:00,62.34089345992475,CHIXOY,81.2748525572771,JAGUAR ENERGY U2,0,0,0,0,0
2021-12-01,17:00:00,62.34089345992475,CHIXOY,81.2748525572771,JAGUAR ENERGY U1,0,0,0,0,0
2021-12-01,18:00:00,67.3101817506787,SAN JOSE,81.3945132658425,JAGUAR ENERGY U2,0,0,0,0,0
2021-12-01,19:00:00,67.3101817506787,SAN JOSE,81.3945132658425,JAGUAR ENERGY U2,0,0,0,0,0
2021-12-01,20:00:00,67.3101817506787,SAN JOSE,67.3101817506787,SAN JOSE,0,0,0,0,0
2021-12-01,21:00:00,52.94819703452246,ENERGÍA DEL CARIBE,67.3101817506787,SAN JOSE,0,0,0,0,0
